week_ending,TESTRATE_CITY,TESTRATE_BX,TESTRATE_BK,TESTRATE_MN,TESTRATE_QN,TESTRATE_SI,TESTRATE_10001,TESTRATE_10002,TESTRATE_10003,TESTRATE_10004,TESTRATE_10005,TESTRATE_10006,TESTRATE_10007,TESTRATE_10009,TESTRATE_10010,TESTRATE_10011,TESTRATE_10012,TESTRATE_10013,TESTRATE_10014,TESTRATE_10016,TESTRATE_10017,TESTRATE_10018,TESTRATE_10019,TESTRATE_10021,TESTRATE_10022,TESTRATE_10023,TESTRATE_10024,TESTRATE_10025,TESTRATE_10026,TESTRATE_10027,TESTRATE_10028,TESTRATE_10029,TESTRATE_10030,TESTRATE_10031,TESTRATE_10032,TESTRATE_10033,TESTRATE_10034,TESTRATE_10035,TESTRATE_10036,TESTRATE_10037,TESTRATE_10038,TESTRATE_10039,TESTRATE_10040,TESTRATE_10044,TESTRATE_10065,TESTRATE_10069,TESTRATE_10075,TESTRATE_10128,TESTRATE_10280,TESTRATE_10282,TESTRATE_10301,TESTRATE_10302,TESTRATE_10303,TESTRATE_10304,TESTRATE_10305,TESTRATE_10306,TESTRATE_10307,TESTRATE_10308,TESTRATE_10309,TESTRATE_10310,TESTRATE_10312,TESTRATE_10314,TESTRATE_10451,TESTRATE_10452,TESTRATE_10453,TESTRATE_10454,TESTRATE_10455,TESTRATE_10456,TESTRATE_10457,TESTRATE_10458,TESTRATE_10459,TESTRATE_10460,TESTRATE_10461,TESTRATE_10462,TESTRATE_10463,TESTRATE_10464,TESTRATE_10465,TESTRATE_10466,TESTRATE_10467,TESTRATE_10468,TESTRATE_10469,TESTRATE_10470,TESTRATE_10471,TESTRATE_10472,TESTRATE_10473,TESTRATE_10474,TESTRATE_10475,TESTRATE_11004,TESTRATE_11101,TESTRATE_11102,TESTRATE_11103,TESTRATE_11104,TESTRATE_11105,TESTRATE_11106,TESTRATE_11109,TESTRATE_11201,TESTRATE_11203,TESTRATE_11204,TESTRATE_11205,TESTRATE_11206,TESTRATE_11207,TESTRATE_11208,TESTRATE_11209,TESTRATE_11210,TESTRATE_11211,TESTRATE_11212,TESTRATE_11213,TESTRATE_11214,TESTRATE_11215,TESTRATE_11216,TESTRATE_11217,TESTRATE_11218,TESTRATE_11219,TESTRATE_11220,TESTRATE_11221,TESTRATE_11222,TESTRATE_11223,TESTRATE_11224,TESTRATE_11225,TESTRATE_11226,TESTRATE_11228,TESTRATE_11229,TESTRATE_11230,TESTRATE_11231,TESTRATE_11232,TESTRATE_11233,TESTRATE_11234,TESTRATE_11235,TESTRATE_11236,TESTRATE_11237,TESTRATE_11238,TESTRATE_11239,TESTRATE_11354,TESTRATE_11355,TESTRATE_11356,TESTRATE_11357,TESTRATE_11358,TESTRATE_11360,TESTRATE_11361,TESTRATE_11362,TESTRATE_11363,TESTRATE_11364,TESTRATE_11365,TESTRATE_11366,TESTRATE_11367,TESTRATE_11368,TESTRATE_11369,TESTRATE_11370,TESTRATE_11372,TESTRATE_11373,TESTRATE_11374,TESTRATE_11375,TESTRATE_11377,TESTRATE_11378,TESTRATE_11379,TESTRATE_11385,TESTRATE_11411,TESTRATE_11412,TESTRATE_11413,TESTRATE_11414,TESTRATE_11415,TESTRATE_11416,TESTRATE_11417,TESTRATE_11418,TESTRATE_11419,TESTRATE_11420,TESTRATE_11421,TESTRATE_11422,TESTRATE_11423,TESTRATE_11426,TESTRATE_11427,TESTRATE_11428,TESTRATE_11429,TESTRATE_11432,TESTRATE_11433,TESTRATE_11434,TESTRATE_11435,TESTRATE_11436,TESTRATE_11691,TESTRATE_11692,TESTRATE_11693,TESTRATE_11694,TESTRATE_11697
10/16/2021,5135.52,3987.36,5339.58,6126.95,3970.08,5358.68,6909.77,4304.15,7308.56,9050.79,5424.09,8989.3,6894.14,5058.52,5978.47,5787.4,5239.27,6110.58,5439.07,6361.94,8505.59,11924.81,8806.96,4638.64,6233.78,6344.84,6358.28,8101.95,5695.17,6909.11,5058.02,4182.82,4554.17,3966.21,3812.78,4009.04,3271.64,4860.95,13541.51,4789.99,5650.66,4459.04,5024.3,9081.68,7824.62,8735.69,6027.47,5271.62,4183.51,5940.48,5590.55,4836.36,5242.79,5538.73,4631.77,5734.11,4580.16,5405.63,5625.45,5029.53,5496.89,5361.86,4418.68,3726.78,3585.52,3880.55,3773.83,3972.41,3598.68,3518.23,3996,3945.67,4305.69,4149.19,4452.45,3920.29,3921.41,4030.28,3843.87,3791.22,3546,4175.62,5851.87,4185.11,4503.43,3557.24,3603.41,2818.02,6469.3,5002.54,4499.48,4796.15,3730.33,4763.73,5795.84,6381.03,4958.1,5061.78,8865.62,7214.86,5687.85,4247.36,4132.45,3650.65,8038.01,5652.52,5326.52,3384.18,5368.81,5315.06,6087.49,5894.92,7428.74,3527.83,5006.09,6702.02,3671.54,4108.42,4428.51,4759.9,3999.29,3942.23,4424.61,5484.71,3754.75,4998.43,3909.37,4386.32,4431.76,4664.53,5861.96,6150.99,3642.51,3223.72,3971.24,3804.75,2845.28,3412.9,3204.33,3088.11,3578.16,3289.59,3551.29,2857.52,3223.03,3472.87,4430.87,3499.35,4329.07,3683.35,4203.53,4342.85,4470.06,3925.81,3654.83,3901.94,3793.6,4260.11,3862.81,3815.45,3820.27,4679.87,3501.78,3400.24,3286.26,3710.67,3675.45,4041.49,4682.32,3446.81,3940.98,3934.14,3264.08,4119.85,4079.74,4481.5,3403.23,3956.58,4520.14,3904.11,3732.6,3498.66,4745.6
10/23/2021,5172.47,4043.98,5546.07,6079.98,3899.58,5358.47,6728.69,4237.77,7845.82,8714.33,5229.97,7747.35,6979.95,5156.5,5729.62,5678.85,5805.1,6162.63,4990.76,6340.34,7954.77,10966.41,7860.32,5220.65,6492.71,6148.99,6353.14,7808.35,5547.74,6620.44,5566.78,4198.16,4369.68,4035.68,3440.07,3909.92,3226.66,4667.99,14863,4746.71,5265.79,4124.24,4910.58,6794.13,7774.44,8958.46,6548.2,5787.35,4023.02,5384.12,5531.43,5079.8,5114.55,5593.64,4659.77,5647,5545.81,4996.52,5710.46,5025.27,5283.96,5456.97,4517.9,3785.28,3674.49,4147.53,4045.95,4064.69,3673.28,3588.33,3912.44,3916.79,4279.21,4138.57,4586.77,3570.27,3826.33,3716.16,3721.39,4338.7,3485.41,3888.8,6492.14,3893.84,4457.75,3039.52,4010.55,3018.55,6512.73,4789.52,4482.3,4737.18,3981.78,4627.47,6854.36,6406.71,4829.88,5894.6,11424.5,8918.24,5204.88,4107.14,4080.61,3486.23,9627.51,5352.39,4930.24,3390.65,5612.98,5256.69,5881.96,6462.52,10863.37,3460.17,5024.51,6735.24,3235.91,4047.91,4388.52,4484.61,3705.84,3622.59,4393.11,6062.61,3621.83,5044.17,3875.35,4194.5,4290.69,4635.36,6003.89,5836.14,2845.02,3137.49,3778.38,3802.17,3208.92,3113.61,4171.31,3309.08,3518.77,3258.77,3263.72,2766.02,3070.6,3462,4071.04,3477.32,4078.59,3550.24,3797.68,4174.47,4414.14,3853.87,3654.83,3944.4,3704.73,4197.12,3837.35,3727.29,3777.88,4839.02,3836.82,3504,3407.9,3526.7,3528.13,3791.4,4309.79,3000.46,3465.86,3961.05,3568.73,3917.39,3929.15,4319.73,3603.52,3687.16,4454.33,4398.66,3921.99,3455.35,4568.74
10/30/2021,4746.33,3657.93,5005.46,5828.43,3554.62,4854.63,6859.07,4046.59,7234.45,8983.5,4898.81,6505.41,5978.73,4950.03,5390.82,5154.18,5412.04,5947.49,4944.61,6397.3,7954.77,12374.32,7887.89,4736.73,6010.45,6068.06,5591.31,7542.03,5061.51,6735.59,4903.92,3943.76,4400.43,3696.83,3563.78,3846.69,3060.95,4265.04,13901.25,4462.96,5038.36,4293.48,4871.91,6228.66,7344.32,7558.2,5953.7,5275.04,4065.82,4899.55,5605.97,4484.72,4537.47,5044.54,4181.43,4853.54,4821.57,4496.87,4863.45,4692.52,4925.25,4974.93,3973.22,3422.31,3300.81,3885.83,3473.07,3658.01,3244.64,3276.51,3726.54,3391.95,3975.74,3960.66,3718,3966.96,3545.73,3704.94,3602.83,3486.64,3357.34,3942.16,5917.78,3448.12,4043.27,2772.31,3488.76,2664.98,6425.86,4450.03,4104.49,4037.41,3567.3,4226.71,6975.83,6124.18,4277.47,5776.55,8764.15,7044.18,4755.6,3579.76,3932.49,3302.02,7622.93,4844.05,4814.15,3176.24,5077.25,4919.26,5434.21,6243.59,10150.69,3217.02,4597.21,5946.28,3153.7,3913.91,4129.45,4116.89,3783.65,3380.76,4175.99,5516.82,3610.76,4771.04,3475.59,4058.95,3964.28,4154.12,5600.52,5383.07,2748.58,2595.97,3528.53,3246.82,2742.57,3155.62,4216.82,3088.11,2984.27,2886.1,3078.85,2857.52,3006.68,3062.43,4017.52,3074.52,3864.36,3380.04,3831.5,4007.49,4274.93,3629.78,3433.74,3707.95,3283.73,3737.77,3196.25,3364.08,3666.61,3906.84,3234.4,2977.2,3020.31,3217.31,3295.92,3189.35,4075.35,3273.23,3342.83,3132.25,2953.22,3496.03,3715.58,3847.92,3069.41,3293,3844.07,3637.81,3322.25,3036.66,4480.32
11/06/2021,4653.89,3552.65,5012.96,5725.1,3474.49,4331.26,6837.34,4069.16,7649.44,7805.89,5435.51,7836.06,7151.59,4969.28,5519.74,5389.38,5921.72,6256.32,5270.96,5953.4,7954.77,12255.58,7874.11,4819.56,6046.06,6095.58,5863.52,6778,4883.05,5596.7,5009.47,3639.51,4277.44,3693.44,3368.7,3875.74,3101.19,4023.83,13299.24,4352.35,5396.99,4035.94,3980.32,6605.64,7086.25,8321.98,5884.27,5399.7,3851.83,5563.59,4634.37,4273.74,3775.56,4411.88,3796.42,4650.92,4278.39,4094.47,4490.04,4031.3,4579.65,4263.76,3759.99,3269.41,3111.43,3436.45,3422.94,3549.63,3328.74,3162.9,3406.94,3415.73,3961.48,3884.97,4016.64,3896.96,3378.77,3301.07,3509.75,3238.6,3170.06,3962.17,5969.57,3498.13,3814.89,3072.92,3336.67,2680.81,6243.97,4496.63,4313.43,4312.6,3733.09,4288.16,5448.78,6194.81,3856,5284.9,10956.84,8711.81,4110.89,3516.97,3874.73,3152.83,9807.51,4530.4,4608.27,3163.31,5252.47,5037.81,5788.99,5675.99,8223.57,3086.98,4511.26,6497.17,3012.58,3676.18,4080.77,3977.19,3525.78,3199.99,3876.74,5310.8,3839.66,4320.31,3330.99,4023.14,3526.67,4187.45,6071.12,5106.62,2596.49,2503.4,3502.23,3262.32,2920.23,3071.61,4728.75,3021.81,2924.88,3017.8,3259.15,2758.98,2972.27,3095.96,3850.99,3146.9,3757.25,3334.22,3493.28,3774.56,4230.91,3613.18,3657.56,3426.14,3031.14,3420.16,3311.97,3148.98,3258.62,3903.05,3063.66,2724.45,2781.16,3089.78,3053.72,3214.05,3301.39,2792.16,3262.23,3040.75,2947,3254.07,3529.39,3906.33,2937.6,3018.58,3727.4,3742.43,3172.31,3137.72,4067.66
11/13/2021,4854.57,3471.92,5340.36,6061.25,3616.6,4325.38,7112.57,4339.99,7869.9,9622.77,5469.77,8782.31,7251.71,5083.01,6086.41,5586.38,5943.31,6405.53,5369.85,6448.37,8608.06,12671.17,8147.53,5148.71,6628.65,6393.4,6115.18,7334.65,5118.41,6284.45,5366.23,3812.09,4192.02,3873.03,3614.53,4062.01,3013.6,4043.7,15255.77,4823.65,5558.82,3955,3909.81,6708.45,8018.18,8385.62,6643.67,5780.51,5232.06,5366.17,4706.34,4235.87,3949.07,4349.81,3952.75,4594.1,4197.92,4255.43,4820.95,4035.57,4360.17,4138.39,3724.1,3290.68,3201.67,3655.86,3437.26,3388.67,3239.22,3054.13,3350.54,3420.82,3945.18,3738.92,3930.91,3313.58,3422.83,3292.66,3343.18,3272.01,3277.47,3708.7,4350.07,3299.54,3814.89,2663.75,3233.71,3055.49,6702.77,4729.61,4396.44,4226.11,3807.7,4416.41,6732.89,6859.4,3929.65,6298.04,13195.86,9955.03,4033.39,3638.35,3948.78,3273.1,11174.72,4435.76,4503.01,3189.17,5446.37,5477.39,5859.94,6415.22,10154.02,3236.05,4759.29,6638.35,3114.43,3782.08,4051.21,4084.02,3496.88,3326.89,4094.99,5219.84,4171.94,4115.8,3335.24,4321.1,3640.96,4595.78,6457.68,4730.35,3128.78,2512.27,3550.45,3316.56,3020.16,3439.15,3132.28,2789.79,2865.49,3124.27,3165.58,2857.52,2935.39,3261.76,3904.51,2976.96,3894.02,3465.14,3865.32,4010.3,4188.08,3485.92,3422.82,3712.78,2900.16,3674.77,3224.02,3445.19,3814.97,4213.78,3649.97,3344.37,2960.52,3545.52,3156.09,3356.07,3616.11,3040.13,3537.97,3336.76,2831.98,3630.99,3567.72,3841.93,3269.71,3377.82,3963.72,3385.78,3290.68,3310.97,3920.28
11/20/2021,5094.82,3667.17,5551.54,6599.04,3708.93,4585.39,8032.42,4544.45,8610.95,10531.22,6280.53,9728.55,7981.18,5518.7,6377.24,6531.18,6478.9,7182.8,5986.28,7198.68,10708.84,14180.85,9369.89,5737.26,7674.09,7218.87,6769.15,7742.86,5299.45,7491.18,5929.88,3818.48,4263.77,3834.06,3663.69,4029.54,3439.72,4205.45,17193.94,5141.06,6398.54,4146.31,4278.27,6871.24,8623.93,9467.64,7160.06,6567.76,4878.98,6066.11,4554.69,3992.43,3986.79,4576.61,4113.76,5058.06,4687.45,4812.09,5030.43,4410.97,4787.66,4365.36,4152.67,3091.25,3384.7,3928.13,3752.35,3482.03,3343.66,3357.49,3617.91,3780.91,3965.55,3989.87,4052.36,3593.6,3190.93,3207.12,3636.15,4035.4,3351.83,3875.46,4237.08,3799.7,3907.93,3081.27,3619.79,3129.37,6800.5,4892.7,4719.87,4367.64,4006.65,4400.38,6906.42,8357.14,3910.56,6505.6,13114.24,9927.35,4179.4,3714.74,4242.06,3250.26,11337.99,4643.96,4521.58,3555.49,5749.42,5342.42,6740.77,6690.91,10825.63,3352.34,4871.03,7280.6,3314.45,4134.36,4329.4,4224.74,3683.61,3457.38,4328.98,6059.94,4304.85,4269.18,3468.14,4480.95,3557.56,4593.69,6360.57,5229.49,3336.5,2716.45,3550.45,3701.43,3269.99,3449.65,3450.81,3530.05,3370.3,3115.87,3204.38,3293.89,3119.77,3262.67,4071.04,3272.77,4058.82,3363.68,4058.58,3882.61,4249.95,3419.52,3461.03,3859.47,3162.11,3417.54,3249.48,3617.98,3926.24,4448.72,3418.02,3386.94,3045.05,3499.53,3598.05,3223.31,3641.81,3461.69,3792.5,3611.23,2950.11,3677.08,3770.34,3828.45,3480.27,3567.41,3565.86,3262.14,3053.94,3580.47,4951.93
11/27/2021,4331.1,2836.12,4916.67,5428.67,3204.24,4017.7,6413.63,3701.41,7332.64,7435.78,5275.64,7747.35,6736.8,4573.84,5597.7,5154.18,5822.37,5898.91,4746.83,6151.78,8166.13,11237.82,7591.49,4969.97,6207.89,7008.46,6918.09,6671.04,4564.93,4871.08,5687.11,3079.59,3238.83,2885.29,2751.74,3330.61,2594.58,3059.02,11390.44,4842.89,4128.66,3160.32,3554.99,6288.64,7261.88,7558.2,6435.37,5848.82,4322.61,4325.24,4297.65,3543.42,3473.82,4029.9,3486.08,4281.64,4285.09,4067.64,4632.73,3890.53,4009.65,3927.64,3071.75,2422.47,2634.8,2685.72,2697.3,2815.67,2574.55,2548.94,2500.37,2785.58,3315.83,3385.74,3805.16,2940.22,2696.98,2904.22,2843.47,2461.08,2383.74,3048.34,4062.89,2836.16,2980.86,2204.49,2391.35,2327.24,5942.63,4486.64,4198.94,4143.56,3818.75,3924.8,6732.89,7426.07,3403.15,4958,12291.43,9437.21,3656,3185.26,4126.52,2970.15,10618.98,3720.58,3761.54,2912.27,5585.69,4767.87,6151.1,6327.38,8335.69,2861.8,4037.29,7391.33,2887.41,3574.61,3851.26,3888.86,3396.84,3049.15,3796.86,6078.66,3909.81,3857.47,3087.52,4073.01,3116.85,3918.7,5656.54,4315.67,2989.68,2119.14,3256.77,3554.2,2681.5,2950.85,3799.69,2828.46,3177.28,2628.31,2697.7,2836.4,2674.79,2693.67,3378.16,2832.21,3740.77,3070.19,3652.73,4039.77,3734.77,3159.46,3461.03,3191.62,2455.78,3081.56,2765.76,3163.08,4069.3,3482.43,2767.28,2785.64,2552.32,3006.16,2599.28,2757.1,2970.61,2931.03,2922.86,2760.9,2418.53,3161.89,3017.37,3078.04,2822.9,3158.28,2722.26,2558.36,3030.27,3128.1,3861.33
12/04/2021,5712.12,4334.63,5650.6,7480.42,4457.07,5677.29,9557.06,5201.62,9713.25,12045.29,7411.02,10438.23,9826.29,6363.83,7720.45,6804.57,7360.03,7377.11,6573.04,8051.13,11291.68,14944.17,10803.63,6929.62,8713.05,9583.62,8332.18,8785.21,6057.26,6970.63,7295.71,4698,4820.66,4223.74,4133.15,4692.59,3782.98,5068.1,17421.53,6059.62,6512.26,4654.03,4794.58,8079.27,9545.11,12156.77,8943.57,7727.28,5328.36,6317.36,5906.7,5279.97,4974.99,5586.48,5226.78,5832.58,6156.05,5294.97,6454.24,5537.18,5781.89,5234.33,4771.24,3786.61,3843.53,4705.29,4408.77,3903.73,3853.69,4273.61,3981.38,4190.25,4963.56,4608.59,4791.1,4270.32,4273.9,3923.71,4491.54,3908.17,3712.63,4475.79,5461.12,4096.85,4488.2,3615.69,3617.45,3229.64,7940.7,6127.53,5538.48,5106.72,4633.9,5586.63,8207.88,8628.43,4615.74,5484.68,9203.13,7394.77,4935.31,4169.93,5160.38,3647.6,8733.41,5238.82,5227.45,3967.07,6385.7,6177.8,7457.66,6985.52,7675.18,3875.64,5704.76,8614.91,3725.54,4877.81,4924.05,4883.16,4517.26,3835.68,4299.73,7309.38,4747.89,5318.65,3876.41,4954.11,4236.12,5162.44,6767.68,5874.54,3814.99,3178.07,4646.27,4806.95,3894.56,3869.7,5813.29,3916.76,3860.25,3976.09,3843.43,3842.87,3623.76,3922.27,4900.72,3751.1,5161.27,4297.6,4983.85,4657.17,5277.93,4885.82,4694.77,4416.34,3887.15,4344.11,3839.67,4263.29,4461.39,5096.7,4223.4,4182.45,3556.34,3980.34,4474.46,4004.44,4046.45,3769.17,4144.6,3961.05,3581.17,4266.34,4252.24,4282.29,3776.42,4171.13,4023.55,4160.9,3850.97,4316.78,6013.06
12/11/2021,6138.79,4433.41,6189.41,8209.46,4602.73,6025.5,11302.61,5732.67,8609.09,17630.54,8781.32,14962.45,10469.93,6596.55,8793.81,7558.4,8880.42,9112.09,7891.6,9699.07,13520.55,19269.67,14900.37,6971.03,9625.79,9582,8462.29,9440.09,6222.78,7718.33,7424.48,4994.58,5223.8,4360.97,4334.58,4849.81,3854,5357.54,26877.46,5559.47,7010.85,4786.47,4837.79,9030.28,10348,12602.3,8544.34,7583.83,5884.73,8363.33,5896.42,5085.21,5491.73,6527.11,5518.46,6192.38,5814.05,5854.99,6776.05,5712.08,6455.08,5509.93,5054.14,4083.1,4092.65,4596.91,4461.28,4137.66,3918.8,4369.09,4044.04,4259.89,5022.63,4855.55,4633.93,4830.36,4517.39,4192.95,4506.24,4109.94,3880.64,4789.29,5282.22,4096.85,4562.64,3690.84,3795.28,3097.71,8562.38,5997.72,5595.73,5543.09,4807.98,5343.5,8954.05,9079.52,4880.35,6147.56,11508.33,9124.68,5381.22,4450.37,5644.72,3865.3,11239.63,5890.47,5439.52,4426.05,6705.99,6126.73,7628.93,7390.95,9358.09,4125.14,5884.03,9470.31,4094.9,4985.86,5056.19,5142,4548.38,3942.23,4750.86,7510.04,4950.95,5435.7,4269.79,4983.53,4659.32,5685.35,7359.67,6450.47,3991.18,3375.91,4427.1,5026.51,4061.11,4358.01,5786.75,3833.89,4216.58,3984.5,3706.49,3723.22,3709.8,4131.57,5218.9,4112.99,5634.22,4426.35,5191.61,5287.2,5346.94,4681.09,5177.9,4776.33,3910.54,4680.09,4091.94,4390.23,4673.34,5081.54,4216.96,3919.05,3618.19,3955.26,4274.71,4115.59,4229.5,3784.05,4148.85,3918,3634.01,4040.84,4512.36,4168.45,4231.79,4231,4282.32,4213.2,4158.73,4244.59,6013.06
12/18/2021,8297.15,5376.79,8334.38,12579.86,5959.47,7354.93,16441.48,9379.64,18578,18673.56,15210.3,19989.36,17049.4,12953.38,15320.96,18105.98,17026.56,16735.57,16383.15,18486.76,19131.17,19778.56,16568.48,12533.91,14150.62,15381.38,13733.47,13227.47,9719.54,10321.08,14044.67,6931.3,6911.54,6634.64,6226.69,6216.91,5622.39,7068.67,24942.96,7569.72,11021.42,5923.31,6420.82,10538.18,19688.81,18648.87,14398.23,13010.85,10014.75,11252.81,7770.22,6681.1,6483.71,8081.29,6654.81,7453.58,7772.18,6525.66,8172.54,7516.57,7845.68,6830.67,6401.06,5025.77,4784.08,6301.92,5473.37,5057.26,4918.51,4902.08,5318.25,5163.51,6189.68,5579.17,5911.36,6183.79,5407.88,4773.52,5519.38,4694.68,5104.87,5909.9,7028.84,5086.86,6056.45,4525.87,4728.89,4221.75,12770.28,9332.74,10307.01,8782.46,7502.1,8293.12,14819.3,15020.69,6657.63,5487.27,14351.77,11934.04,7210.9,5649.55,7959.78,4752.84,16155.68,7353.28,7266.11,5313.84,11022,10743.2,13799.61,9178.88,6910.33,5128.41,9358.95,16698.31,5377.24,5951.92,7952.89,7310.35,6237.91,5129.8,5938.85,12371.37,7313.82,7997.48,5389.34,5952.87,6147.21,9106.14,12926.57,8777.25,4853.59,4162.18,5588.67,6142.36,5199.22,5381.88,7007.81,4916.66,5686.45,4945.6,4667.34,5102.71,4597.3,4951.54,6328.11,4890.28,6693.83,5570.85,6170.01,6710.02,7245.85,6072.69,6045.89,6876.41,4803.98,5955.76,5351,6308.54,6321.19,5710.58,5106.09,5049.81,4453.16,4645.13,5438.27,5285.74,5587.95,4666.83,5022.73,4719.9,4277.5,5046.52,5509.02,5600.38,4979.88,4739.92,4994.29,5392.52,5642.3,6082.95,7781.6
12/25/2021,9762.41,7435.73,9765.41,12002.84,8169.24,9678.6,13776.08,9376.99,15280.35,17798.77,13383.23,16529.66,13917,12186.99,13905.8,16172.16,13476.12,15410.05,12147.26,14911.97,14993.66,14876.32,15500.06,11243.46,12376.94,15722.9,13781.4,12815.99,11170.49,11043.54,13335.36,9245.15,8431.88,7812.14,7336.9,7951.43,7227.43,9080.58,16859.9,9599.22,9914.9,8123.39,8388.24,12088.92,19072.3,17009.93,12593.03,12577.1,10453.43,10929.76,8839.49,8958.63,8369.61,9888.54,9004.53,10231.63,10105.85,9654.35,11047.51,10123.05,10623.6,8880.95,8389.79,6751.55,6474.53,8625.49,7619.27,6881.43,6961.33,6582.03,6788.81,7086.24,8741.73,7860.23,8830.61,6977.19,7914.71,6923.28,7491.78,6822.91,6618.29,7577.48,10046.58,7134.54,8798.77,5669.87,6649.93,6068.76,13921.34,11932.2,13893.43,11687.66,10790.32,9962.96,15339.88,15142.69,8601.31,7093.24,14120.14,11913.28,9338.23,7729.8,11082.07,6397,14211.1,9963.9,9516.84,6836.24,11932.6,11751.86,13731.1,10649.24,7997.11,7059.89,10575.79,14874.01,7383.58,7775.96,9159.56,9590.67,8151.97,7282.28,7924.47,14089.02,8930.9,9781.58,7635.87,7422.22,8381.63,9422.8,13145.06,12916.31,6077.65,5171.66,7679.49,8668.53,7303.34,7791.91,9415.79,7921.9,7765.04,7489.85,6970.2,6404.78,6281.34,6960.24,9245.34,8103.26,10048.99,8827.6,8242.79,9380.28,10439.26,8631.79,8120.32,8327.93,7100.72,8205.25,7283.56,7743.74,8673.75,8158.51,7419.14,6723.32,5663.34,6248.56,7643.04,7644.56,7312.51,6789.47,7313.51,6727.33,5912.65,6537.76,7220.32,8119.72,6409.31,7064.97,7665.69,7247.09,7133.76,8171.55,14030.47
01/01/2022,9844.3,8691.68,9793.42,9271.96,9209.32,10526.88,10596.42,7890.05,9548.37,11776.12,7296.83,13010.82,8038.39,8545.76,8092.23,10788.81,6776.93,13237.86,6058.8,8852.51,11720.8,16173.97,12485.52,6197.2,8072.2,11763.85,8705.4,8821.23,10094.57,7874.49,9368.74,10701.21,9111.76,9345.43,7712.79,7758.32,7045.15,9250.84,14844.64,11296.87,6897.13,8741.47,8993.25,10726.67,13057.77,12236.33,7988.89,8085.89,6847.69,6586.57,10312.31,11522.88,11066.44,11048.81,9762.88,10735.36,9207.25,10197.6,11005,10852.53,10738.26,9973.64,10709.96,8464.03,7687.07,9548.05,9917.94,8137.96,8260.81,7997.3,8180,8574.14,9725.48,9549.12,8334.78,6370.47,9146.09,7652.49,9503.37,7748.22,7491.36,7270.65,8634.22,8776.22,11150.3,6972.52,7876.03,6607.04,12322.34,10694.05,13830.46,8951.5,9049.5,9546.17,9318.46,10106.9,9586.11,8599.32,14918.69,13791.96,10424.36,9161.29,10422.96,7776.27,13163.56,11948.57,10383.7,7298.46,7478.7,9885.94,10398.64,9650.53,11153.11,9459.7,9059.35,11023.32,7529.61,8065.56,8071.12,9439.67,8592.13,7569.6,7851.35,10008.93,9610.23,9952.45,8173.85,7259.81,8792.47,8406.15,9538.99,11802.83,6650.74,6560.32,8950.64,7715.4,7850.19,6936.06,8998.66,6877.8,6592.12,7991.42,7604.69,7784.27,7626.11,8865.65,12129.86,8965.51,12627.98,11355.54,9912.13,8593.1,11737.33,10186.62,8982.85,8656.07,8223.37,9192.18,8656.03,8935.63,8891,9337,8968.69,8442.06,7081.76,7423.43,11161.19,8644.89,8847.6,7543.3,8467.38,9020,7373.72,8030.65,9246.5,9096.31,7985.96,9035.78,10947.36,8835.36,8199.09,8431.43,8931.16
01/08/2022,11295.68,10678.55,10982.96,11613.88,9947.74,11025.89,13073.51,9775.27,10693.28,14636.04,9957.49,12508.13,10913.33,9761.84,10484.81,12738.72,8673.09,14140.04,8016.86,10423.85,14020.13,18167.1,13374.72,8189.55,9745.54,13554,11386.35,13498.16,12000.72,12549.97,10101.27,12645.6,11735.62,10694.04,8948.3,9419.35,7528.08,10794.54,33158.17,12845.44,8156.72,10790.72,9300.3,12808.6,16093.71,15991.56,10275.77,9945.56,8367.02,8471.01,11633.48,12604.84,11764.22,12022.86,11197.92,12002.24,8764.66,9694.59,9957.63,11940.34,10322.22,10345.44,12540.34,10685.74,9424.54,13040.01,12968.51,10242.2,10645.46,9807.78,9953.44,10875.64,10548.33,11901.88,10235.22,7117.2,9248.13,9485.33,11519.85,10677.1,9120.46,9445.17,11157.64,11135.77,11865.91,8993.3,9499.9,6786.46,12805.57,11622.66,13329.56,10905.34,9436.35,10085.86,10359.63,11731.45,10352.68,9857.63,15088.55,13629.35,11754.22,10637.77,10828.79,7875.23,13103.56,12583.99,11287.71,9531.95,9038.5,10905.54,11387.13,11408.74,11412.87,12573.11,10386.69,11934.09,9863.59,10118.69,9175.21,10559.28,10179.4,8937.95,8337.35,11231.62,12678.26,10981.74,8753.29,9064.21,10256.68,11835.27,10721.1,14237.12,7589.18,8026.34,10401.5,7464.85,8241.59,6715.54,9142.76,7032.48,7067.23,8666.71,8234.61,6777.81,7857.21,10784.66,13813,9601.18,12603.26,13260.5,9970.11,8601.51,12808.14,9428.57,8581.61,9387.62,8630.33,10299.87,8986.99,8565.36,9373.16,11208.95,10147.76,10320.44,8842.4,8665.19,12055.08,8762.22,9868.84,8505.43,9290.36,9531.28,8101.14,9019.88,10325.31,9729.89,8485.83,9409.98,10766.37,9700.83,9587.96,9966.6,11996.64
