DATE_OF_INTEREST,AS_OF,"Cases/day, 7 day avg",DEATH_COUNT,"Deaths/day, 7 day avg",HOSPITALIZED_CASE_COUNT,"Hospitalized/day, 7 day avg",NEW_COVID_CASE_COUNT
2020-03-16,2020-04-22 14:28:25,708.2857142857143,9.0,3.8,299.0,139.0,2105
2020-03-17,2020-04-22 14:28:25,1039.7142857142858,7.0,4.333333333333333,343.0,181.28571428571428,2390
2020-03-18,2020-04-22 14:28:25,1437.0,21.0,7.666666666666667,443.0,234.42857142857142,2934
2020-03-19,2020-04-22 14:28:25,1909.2857142857142,25.0,11.666666666666666,537.0,300.2857142857143,3661
2020-03-20,2020-04-22 14:28:25,2387.0,46.0,16.571428571428573,631.0,370.7142857142857,3960
2020-03-21,2020-04-22 14:28:25,2666.714285714286,41.0,22.142857142857142,668.0,444.0,2594
2020-03-22,2020-04-22 14:28:25,2883.8571428571427,48.0,28.142857142857142,705.0,518.0,2543
2020-03-23,2020-04-22 14:28:25,3081.4285714285716,81.0,38.42857142857143,1014.0,620.1428571428571,3488
2020-03-24,2020-04-22 14:28:25,3365.4285714285716,92.0,50.57142857142857,1129.0,732.4285714285714,4378
2020-03-25,2020-04-22 14:28:25,3619.5714285714284,121.0,64.85714285714286,1262.0,849.4285714285714,4713
2020-03-26,2020-04-22 14:28:25,3793.8571428571427,185.0,87.71428571428571,1370.0,968.4285714285714,4881
2020-03-27,2020-04-22 14:28:25,3938.8571428571427,206.0,110.57142857142857,1339.0,1069.5714285714287,4975
2020-03-28,2020-04-22 14:28:25,4049.4285714285716,261.0,142.0,1257.0,1153.7142857142858,3368
2020-03-29,2020-04-22 14:28:25,4175.428571428572,277.0,174.71428571428572,1356.0,1246.7142857142858,3425
2020-03-30,2020-04-22 14:28:25,4532.571428571428,303.0,206.42857142857142,1631.0,1334.857142857143,5988
2020-03-31,2020-04-22 14:28:25,4642.857142857143,362.0,245.0,1464.0,1382.7142857142858,5150
2020-04-01,2020-04-22 14:28:25,4682.857142857143,402.0,285.14285714285717,1441.0,1408.2857142857142,4993
2020-04-02,2020-04-22 14:28:25,4787.714285714285,441.0,321.7142857142857,1618.0,1443.7142857142858,5615
2020-04-03,2020-04-22 14:28:25,4858.857142857143,447.0,356.14285714285717,1628.0,1485.0,5473
2020-04-04,2020-04-22 14:28:25,4911.857142857143,459.0,384.42857142857144,1361.0,1499.857142857143,3739
2020-04-05,2020-04-22 14:28:25,4935.428571428572,516.0,418.57142857142856,1348.0,1498.7142857142858,3590
2020-04-06,2020-04-22 14:28:25,4964.857142857143,521.0,449.7142857142857,1627.0,1498.142857142857,6194
2020-04-07,2020-04-22 14:28:25,5067.142857142857,543.0,475.57142857142856,1383.0,1486.5714285714287,5866
2020-04-08,2020-04-22 14:28:25,5121.285714285715,470.0,485.2857142857143,1323.0,1469.7142857142858,5372
2020-04-09,2020-04-22 14:28:25,5010.0,470.0,489.42857142857144,1069.0,1391.2857142857142,4836
2020-04-10,2020-04-22 14:28:25,4828.714285714285,445.0,489.14285714285717,990.0,1300.142857142857,4204
2020-04-11,2020-04-22 14:28:25,4798.857142857143,442.0,486.7142857142857,759.0,1214.142857142857,3530
2020-04-12,2020-04-22 14:28:25,4667.142857142857,447.0,476.85714285714283,752.0,1129.0,2668
2020-04-13,2020-04-22 14:28:25,4225.714285714285,441.0,465.42857142857144,873.0,1021.2857142857143,3104
2020-04-14,2020-04-22 14:28:25,3942.714285714286,378.0,441.85714285714283,778.0,934.8571428571429,3885
2020-04-15,2020-04-22 14:28:25,3676.8571428571427,323.0,420.85714285714283,625.0,835.1428571428571,3511
2020-04-16,2020-04-22 14:28:25,3409.4285714285716,263.0,391.2857142857143,462.0,748.4285714285714,2964
2020-04-17,2020-04-22 14:28:25,3188.8571428571427,247.0,363.0,388.0,662.4285714285714,2660
2020-04-18,2020-04-22 14:28:25,2856.714285714286,219.0,331.14285714285717,165.0,577.5714285714286,1205
2020-04-19,2020-04-22 14:28:25,2599.8571428571427,177.0,292.57142857142856,26.0,473.85714285714283,870
2020-04-20,2020-04-22 14:28:25,2243.285714285714,96.0,243.28571428571428,9.0,350.42857142857144,608
2020-04-21,2020-04-22 14:28:25,1694.0,9.0,190.57142857142858,,279.1666666666667,40
2020-03-03,2020-04-23 13:14:42,1.0,,,6.0,6.0,1
2020-03-04,2020-04-23 13:14:42,3.0,,,10.0,8.0,5
2020-03-05,2020-04-23 13:14:42,3.0,,,15.0,10.333333333333334,3
2020-03-06,2020-04-23 13:14:42,4.0,,,11.0,10.5,7
2020-03-07,2020-04-23 13:14:42,4.6,,,10.0,10.4,7
2020-03-08,2020-04-23 13:14:42,7.333333333333333,,,15.0,11.166666666666666,21
2020-03-09,2020-04-23 13:14:42,14.428571428571429,,,36.0,14.714285714285714,57
2020-03-10,2020-04-23 13:14:42,24.285714285714285,,,47.0,20.571428571428573,70
2020-03-11,2020-04-23 13:14:42,45.42857142857143,1.0,1.0,71.0,29.285714285714285,153
2020-03-12,2020-04-23 13:14:42,95.71428571428571,1.0,1.0,76.0,38.0,355
2020-03-13,2020-04-23 13:14:42,182.71428571428572,,1.0,138.0,56.142857142857146,616
2020-03-14,2020-04-23 13:14:42,272.57142857142856,2.0,1.3333333333333333,155.0,76.85714285714286,636
2020-03-15,2020-04-23 13:14:42,415.7142857142857,6.0,2.5,187.0,101.42857142857143,1023
2020-03-16,2020-04-23 13:14:42,708.2857142857143,9.0,3.8,300.0,139.14285714285714,2105
2020-03-17,2020-04-23 13:14:42,1039.7142857142858,7.0,4.333333333333333,343.0,181.42857142857142,2390
2020-03-18,2020-04-23 13:14:42,1437.4285714285713,21.0,7.666666666666667,443.0,234.57142857142858,2937
2020-03-19,2020-04-23 13:14:42,1909.5714285714287,25.0,11.666666666666666,537.0,300.42857142857144,3660
2020-03-20,2020-04-23 13:14:42,2387.5714285714284,46.0,16.571428571428573,631.0,370.85714285714283,3962
2020-03-21,2020-04-23 13:14:42,2667.285714285714,41.0,22.142857142857142,668.0,444.14285714285717,2594
2020-03-22,2020-04-23 13:14:42,2884.5714285714284,48.0,28.142857142857142,705.0,518.1428571428571,2544
2020-03-23,2020-04-23 13:14:42,3082.285714285714,81.0,38.42857142857143,1014.0,620.1428571428571,3489
2020-03-24,2020-04-23 13:14:42,3366.4285714285716,92.0,50.57142857142857,1129.0,732.4285714285714,4379
2020-03-25,2020-04-23 13:14:42,3620.285714285714,121.0,64.85714285714286,1263.0,849.5714285714286,4714
2020-03-26,2020-04-23 13:14:42,3795.5714285714284,185.0,87.71428571428571,1370.0,968.5714285714286,4887
2020-03-27,2020-04-23 13:14:42,3940.4285714285716,206.0,110.57142857142857,1338.0,1069.5714285714287,4976
2020-03-28,2020-04-23 13:14:42,4051.0,261.0,142.0,1259.0,1154.0,3368
2020-03-29,2020-04-23 13:14:42,4177.0,277.0,174.71428571428572,1355.0,1246.857142857143,3426
2020-03-30,2020-04-23 13:14:42,4534.285714285715,303.0,206.42857142857142,1632.0,1335.142857142857,5990
2020-03-31,2020-04-23 13:14:42,4644.714285714285,362.0,245.0,1464.0,1383.0,5152
2020-04-01,2020-04-23 13:14:42,4685.142857142857,402.0,285.14285714285717,1443.0,1408.7142857142858,4997
2020-04-02,2020-04-23 13:14:42,4790.857142857143,441.0,321.7142857142857,1618.0,1444.142857142857,5627
2020-04-03,2020-04-23 13:14:42,4862.142857142857,449.0,356.42857142857144,1627.0,1485.4285714285713,5475
2020-04-04,2020-04-23 13:14:42,4915.142857142857,463.0,385.2857142857143,1360.0,1499.857142857143,3739
2020-04-05,2020-04-23 13:14:42,4938.857142857143,517.0,419.57142857142856,1351.0,1499.2857142857142,3592
2020-04-06,2020-04-23 13:14:42,4968.142857142857,523.0,451.0,1629.0,1498.857142857143,6195
2020-04-07,2020-04-23 13:14:42,5070.428571428572,546.0,477.2857142857143,1382.0,1487.142857142857,5868
2020-04-08,2020-04-23 13:14:42,5124.571428571428,474.0,487.57142857142856,1321.0,1469.7142857142858,5376
2020-04-09,2020-04-23 13:14:42,5012.571428571428,481.0,493.2857142857143,1070.0,1391.4285714285713,4843
2020-04-10,2020-04-23 13:14:42,4831.285714285715,453.0,493.85714285714283,993.0,1300.857142857143,4206
2020-04-11,2020-04-23 13:14:42,4802.142857142857,448.0,491.7142857142857,762.0,1215.4285714285713,3535
2020-04-12,2020-04-23 13:14:42,4674.428571428572,455.0,482.85714285714283,753.0,1130.0,2698
2020-04-13,2020-04-23 13:14:42,4244.428571428572,453.0,472.85714285714283,878.0,1022.7142857142857,3185
2020-04-14,2020-04-23 13:14:42,3977.5714285714284,389.0,450.42857142857144,779.0,936.5714285714286,4000
2020-04-15,2020-04-23 13:14:42,3731.5714285714284,335.0,430.57142857142856,633.0,838.2857142857143,3654
2020-04-16,2020-04-23 13:14:42,3498.714285714286,274.0,401.0,475.0,753.2857142857143,3213
2020-04-17,2020-04-23 13:14:42,3340.714285714286,268.0,374.57142857142856,482.0,680.2857142857143,3100
2020-04-18,2020-04-23 13:14:42,3062.1428571428573,246.0,345.7142857142857,295.0,613.5714285714286,1585
2020-04-19,2020-04-23 13:14:42,2905.5714285714284,221.0,312.2857142857143,190.0,533.1428571428571,1602
2020-04-20,2020-04-23 13:14:42,2637.5714285714284,185.0,274.0,79.0,419.0,1309
2020-04-21,2020-04-23 13:14:42,2124.0,76.0,229.28571428571428,26.0,311.42857142857144,405
2020-04-22,2020-04-23 13:14:42,1604.7142857142858,15.0,183.57142857142858,,257.8333333333333,19
2020-03-03,2020-04-24 14:28:13,1.0,,,6.0,6.0,1
2020-03-04,2020-04-24 14:28:13,3.0,,,10.0,8.0,5
2020-03-05,2020-04-24 14:28:13,3.0,,,15.0,10.333333333333334,3
2020-03-06,2020-04-24 14:28:13,4.0,,,11.0,10.5,7
2020-03-07,2020-04-24 14:28:13,4.6,,,10.0,10.4,7
2020-03-08,2020-04-24 14:28:13,7.333333333333333,,,15.0,11.166666666666666,21
2020-03-09,2020-04-24 14:28:13,14.428571428571429,,,36.0,14.714285714285714,57
2020-03-10,2020-04-24 14:28:13,24.285714285714285,,,46.0,20.428571428571427,70
2020-03-11,2020-04-24 14:28:13,45.42857142857143,1.0,1.0,71.0,29.142857142857142,153
2020-03-12,2020-04-24 14:28:13,95.71428571428571,1.0,1.0,76.0,37.857142857142854,355
2020-03-13,2020-04-24 14:28:13,182.71428571428572,,1.0,137.0,55.857142857142854,616
2020-03-14,2020-04-24 14:28:13,272.57142857142856,2.0,1.3333333333333333,152.0,76.14285714285714,636
2020-03-15,2020-04-24 14:28:13,415.7142857142857,6.0,2.5,188.0,100.85714285714286,1023
2020-03-16,2020-04-24 14:28:13,709.1428571428571,9.0,3.8,299.0,138.42857142857142,2111
2020-03-17,2020-04-24 14:28:13,1047.7142857142858,7.0,4.333333333333333,343.0,180.85714285714286,2440
2020-03-18,2020-04-24 14:28:13,1446.5714285714287,21.0,7.666666666666667,443.0,234.0,2945
2020-03-19,2020-04-24 14:28:13,1919.7142857142858,25.0,11.666666666666666,536.0,299.7142857142857,3667
2020-03-20,2020-04-24 14:28:13,2399.5714285714284,46.0,16.571428571428573,626.0,369.57142857142856,3975
2020-03-21,2020-04-24 14:28:13,2679.8571428571427,41.0,22.142857142857142,668.0,443.2857142857143,2598
2020-03-22,2020-04-24 14:28:13,2897.0,48.0,28.142857142857142,700.0,516.4285714285714,2543
2020-03-23,2020-04-24 14:28:13,3094.4285714285716,81.0,38.42857142857143,1026.0,620.2857142857143,3493
2020-03-24,2020-04-24 14:28:13,3371.4285714285716,92.0,50.57142857142857,1136.0,733.5714285714286,4379
2020-03-25,2020-04-24 14:28:13,3624.714285714286,121.0,64.85714285714286,1266.0,851.1428571428571,4718
2020-03-26,2020-04-24 14:28:13,3799.5714285714284,185.0,87.71428571428571,1377.0,971.2857142857143,4891
2020-03-27,2020-04-24 14:28:13,3942.4285714285716,207.0,110.71428571428571,1347.0,1074.2857142857142,4975
2020-03-28,2020-04-24 14:28:13,4052.5714285714284,262.0,142.28571428571428,1265.0,1159.5714285714287,3369
2020-03-29,2020-04-24 14:28:13,4178.857142857143,278.0,175.14285714285714,1364.0,1254.4285714285713,3427
2020-03-30,2020-04-24 14:28:13,4535.428571428572,303.0,206.85714285714286,1645.0,1342.857142857143,5989
2020-03-31,2020-04-24 14:28:13,4646.142857142857,362.0,245.42857142857142,1495.0,1394.142857142857,5154
2020-04-01,2020-04-24 14:28:13,4686.857142857143,405.0,286.0,1452.0,1420.7142857142858,5003
2020-04-02,2020-04-24 14:28:13,4791.857142857143,444.0,323.0,1637.0,1457.857142857143,5626
2020-04-03,2020-04-24 14:28:13,4864.142857142857,453.0,358.14285714285717,1629.0,1498.142857142857,5481
2020-04-04,2020-04-24 14:28:13,4917.0,464.0,387.0,1379.0,1514.4285714285713,3739
2020-04-05,2020-04-24 14:28:13,4940.857142857143,521.0,421.7142857142857,1377.0,1516.2857142857142,3594
2020-04-06,2020-04-24 14:28:13,4970.714285714285,527.0,453.7142857142857,1688.0,1522.4285714285713,6198
2020-04-07,2020-04-24 14:28:13,5074.0,550.0,480.57142857142856,1515.0,1525.2857142857142,5877
2020-04-08,2020-04-24 14:28:13,5127.714285714285,491.0,492.85714285714283,1435.0,1522.857142857143,5379
2020-04-09,2020-04-24 14:28:13,5016.142857142857,493.0,499.85714285714283,1159.0,1454.5714285714287,4845
2020-04-10,2020-04-24 14:28:13,4834.285714285715,468.0,502.0,1105.0,1379.7142857142858,4208
2020-04-11,2020-04-24 14:28:13,4805.571428571428,463.0,501.85714285714283,880.0,1308.4285714285713,3538
2020-04-12,2020-04-24 14:28:13,4678.0,480.0,496.0,851.0,1233.2857142857142,2701
2020-04-13,2020-04-24 14:28:13,4249.714285714285,473.0,488.2857142857143,970.0,1130.7142857142858,3200
2020-04-14,2020-04-24 14:28:13,3984.714285714286,417.0,469.2857142857143,875.0,1039.2857142857142,4022
2020-04-15,2020-04-24 14:28:13,3747.1428571428573,358.0,450.2857142857143,684.0,932.0,3716
2020-04-16,2020-04-24 14:28:13,3535.0,311.0,424.2857142857143,517.0,840.2857142857143,3360
2020-04-17,2020-04-24 14:28:13,3417.5714285714284,283.0,397.85714285714283,504.0,754.4285714285714,3386
2020-04-18,2020-04-24 14:28:13,3189.0,263.0,369.2857142857143,303.0,672.0,1938
2020-04-19,2020-04-24 14:28:13,3108.5714285714284,243.0,335.42857142857144,203.0,579.4285714285714,2138
2020-04-20,2020-04-24 14:28:13,3052.285714285714,216.0,298.7142857142857,131.0,459.57142857142856,2806
2020-04-21,2020-04-24 14:28:13,2650.8571428571427,158.0,261.7142857142857,90.0,347.42857142857144,1212
2020-04-22,2020-04-24 14:28:13,2187.1428571428573,78.0,221.71428571428572,21.0,252.71428571428572,470
2020-04-23,2020-04-24 14:28:13,1717.4285714285713,12.0,179.0,,208.66666666666666,72
2020-03-03,2020-04-25 13:28:30,1.0,,,6.0,6.0,1
2020-03-04,2020-04-25 13:28:30,3.0,,,10.0,8.0,5
2020-03-05,2020-04-25 13:28:30,3.0,,,13.0,9.666666666666666,3
2020-03-06,2020-04-25 13:28:30,4.0,,,11.0,10.0,7
2020-03-07,2020-04-25 13:28:30,4.6,,,10.0,10.0,7
2020-03-08,2020-04-25 13:28:30,7.333333333333333,,,15.0,10.833333333333334,21
2020-03-09,2020-04-25 13:28:30,14.428571428571429,,,35.0,14.285714285714286,57
2020-03-10,2020-04-25 13:28:30,24.285714285714285,,,46.0,20.0,70
2020-03-11,2020-04-25 13:28:30,45.42857142857143,1.0,1.0,70.0,28.571428571428573,153
2020-03-12,2020-04-25 13:28:30,95.71428571428571,1.0,1.0,75.0,37.42857142857143,355
2020-03-13,2020-04-25 13:28:30,182.71428571428572,,1.0,136.0,55.285714285714285,616
2020-03-14,2020-04-25 13:28:30,272.57142857142856,2.0,1.3333333333333333,151.0,75.42857142857143,636
2020-03-15,2020-04-25 13:28:30,415.7142857142857,6.0,2.5,188.0,100.14285714285714,1023
2020-03-16,2020-04-25 13:28:30,709.1428571428571,9.0,3.8,299.0,137.85714285714286,2111
2020-03-17,2020-04-25 13:28:30,1047.5714285714287,7.0,4.333333333333333,339.0,179.71428571428572,2439
2020-03-18,2020-04-25 13:28:30,1446.5714285714287,21.0,7.666666666666667,442.0,232.85714285714286,2946
2020-03-19,2020-04-25 13:28:30,1919.7142857142858,25.0,11.666666666666666,536.0,298.7142857142857,3667
2020-03-20,2020-04-25 13:28:30,2399.5714285714284,46.0,16.571428571428573,625.0,368.57142857142856,3975
2020-03-21,2020-04-25 13:28:30,2679.8571428571427,41.0,22.142857142857142,665.0,442.0,2598
2020-03-22,2020-04-25 13:28:30,2897.0,48.0,28.142857142857142,697.0,514.7142857142857,2543
2020-03-23,2020-04-25 13:28:30,3094.8571428571427,81.0,38.42857142857143,1028.0,618.8571428571429,3496
2020-03-24,2020-04-25 13:28:30,3372.1428571428573,92.0,50.57142857142857,1144.0,733.8571428571429,4380
2020-03-25,2020-04-25 13:28:30,3625.5714285714284,121.0,64.85714285714286,1265.0,851.4285714285714,4720
2020-03-26,2020-04-25 13:28:30,3800.8571428571427,185.0,87.71428571428571,1386.0,972.8571428571429,4894
2020-03-27,2020-04-25 13:28:30,3944.285714285714,207.0,110.71428571428571,1355.0,1077.142857142857,4979
2020-03-28,2020-04-25 13:28:30,4054.5714285714284,262.0,142.28571428571428,1279.0,1164.857142857143,3370
2020-03-29,2020-04-25 13:28:30,4181.142857142857,278.0,175.14285714285714,1369.0,1260.857142857143,3429
2020-03-30,2020-04-25 13:28:30,4537.428571428572,303.0,206.85714285714286,1656.0,1350.5714285714287,5990
2020-03-31,2020-04-25 13:28:30,4648.0,362.0,245.42857142857142,1509.0,1402.7142857142858,5154
2020-04-01,2020-04-25 13:28:30,4688.857142857143,405.0,286.0,1476.0,1432.857142857143,5006
2020-04-02,2020-04-25 13:28:30,4793.571428571428,445.0,323.14285714285717,1639.0,1469.0,5627
2020-04-03,2020-04-25 13:28:30,4866.142857142857,455.0,358.57142857142856,1640.0,1509.7142857142858,5487
2020-04-04,2020-04-25 13:28:30,4919.142857142857,466.0,387.7142857142857,1396.0,1526.4285714285713,3741
2020-04-05,2020-04-25 13:28:30,4942.714285714285,523.0,422.7142857142857,1408.0,1532.0,3594
2020-04-06,2020-04-25 13:28:30,4972.857142857143,529.0,455.0,1736.0,1543.4285714285713,6201
2020-04-07,2020-04-25 13:28:30,5078.428571428572,552.0,482.14285714285717,1568.0,1551.857142857143,5893
2020-04-08,2020-04-25 13:28:30,5132.142857142857,492.0,494.57142857142856,1494.0,1554.4285714285713,5382
2020-04-09,2020-04-25 13:28:30,5020.571428571428,498.0,502.14285714285717,1255.0,1499.5714285714287,4846
2020-04-10,2020-04-25 13:28:30,4837.857142857143,474.0,504.85714285714283,1173.0,1432.857142857143,4208
2020-04-11,2020-04-25 13:28:30,4809.714285714285,471.0,505.57142857142856,945.0,1368.4285714285713,3544
2020-04-12,2020-04-25 13:28:30,4682.142857142857,487.0,500.42857142857144,905.0,1296.5714285714287,2701
2020-04-13,2020-04-25 13:28:30,4253.857142857143,480.0,493.42857142857144,1027.0,1195.2857142857142,3203
2020-04-14,2020-04-25 13:28:30,3988.1428571428573,434.0,476.57142857142856,917.0,1102.2857142857142,4033
2020-04-15,2020-04-25 13:28:30,3752.0,369.0,459.0,727.0,992.7142857142857,3729
2020-04-16,2020-04-25 13:28:30,3544.5714285714284,316.0,433.0,549.0,891.8571428571429,3394
2020-04-17,2020-04-25 13:28:30,3432.1428571428573,289.0,406.57142857142856,575.0,806.4285714285714,3421
2020-04-18,2020-04-25 13:28:30,3218.5714285714284,270.0,377.85714285714283,365.0,723.5714285714286,2049
2020-04-19,2020-04-25 13:28:30,3152.714285714286,249.0,343.85714285714283,363.0,646.1428571428571,2240
2020-04-20,2020-04-25 13:28:30,3193.714285714286,223.0,307.14285714285717,377.0,553.2857142857143,3490
2020-04-21,2020-04-25 13:28:30,2957.1428571428573,162.0,268.2857142857143,325.0,468.7142857142857,2377
2020-04-22,2020-04-25 13:28:30,2743.8571428571427,107.0,230.85714285714286,144.0,385.42857142857144,2236
2020-04-23,2020-04-25 13:28:30,2331.0,76.0,196.57142857142858,25.0,310.57142857142856,504
2020-04-24,2020-04-25 13:28:30,1845.5714285714287,11.0,156.85714285714286,,266.5,23
2020-03-03,2020-04-26 13:57:39,2.0,,,7.0,7.0,2
2020-03-04,2020-04-26 13:57:39,3.5,,,10.0,8.5,5
2020-03-05,2020-04-26 13:57:39,3.3333333333333335,,,14.0,10.333333333333334,3
2020-03-06,2020-04-26 13:57:39,4.25,,,11.0,10.5,7
2020-03-07,2020-04-26 13:57:39,4.8,,,10.0,10.4,7
2020-03-08,2020-04-26 13:57:39,7.5,,,15.0,11.166666666666666,21
2020-03-09,2020-04-26 13:57:39,14.571428571428571,,,36.0,14.714285714285714,57
2020-03-10,2020-04-26 13:57:39,24.285714285714285,,,46.0,20.285714285714285,70
2020-03-11,2020-04-26 13:57:39,45.42857142857143,1.0,1.0,70.0,28.857142857142858,153
2020-03-12,2020-04-26 13:57:39,95.71428571428571,1.0,1.0,75.0,37.57142857142857,355
2020-03-13,2020-04-26 13:57:39,182.85714285714286,,1.0,136.0,55.42857142857143,617
2020-03-14,2020-04-26 13:57:39,273.14285714285717,2.0,1.3333333333333333,151.0,75.57142857142857,639
2020-03-15,2020-04-26 13:57:39,416.57142857142856,6.0,2.5,188.0,100.28571428571429,1025
2020-03-16,2020-04-26 13:57:39,710.1428571428571,9.0,3.8,299.0,137.85714285714286,2112
2020-03-17,2020-04-26 13:57:39,1048.5714285714287,7.0,4.333333333333333,339.0,179.71428571428572,2439
2020-03-18,2020-04-26 13:57:39,1447.5714285714287,21.0,7.666666666666667,442.0,232.85714285714286,2946
2020-03-19,2020-04-26 13:57:39,1920.7142857142858,25.0,11.666666666666666,536.0,298.7142857142857,3667
2020-03-20,2020-04-26 13:57:39,2400.285714285714,46.0,16.571428571428573,625.0,368.57142857142856,3974
2020-03-21,2020-04-26 13:57:39,2680.0,41.0,22.142857142857142,666.0,442.14285714285717,2597
2020-03-22,2020-04-26 13:57:39,2896.8571428571427,48.0,28.142857142857142,695.0,514.5714285714286,2543
2020-03-23,2020-04-26 13:57:39,3094.285714285714,81.0,38.42857142857143,1029.0,618.8571428571429,3494
2020-03-24,2020-04-26 13:57:39,3371.4285714285716,93.0,50.714285714285715,1142.0,733.5714285714286,4379
2020-03-25,2020-04-26 13:57:39,3624.714285714286,121.0,65.0,1266.0,851.2857142857143,4719
2020-03-26,2020-04-26 13:57:39,3799.714285714286,185.0,87.85714285714286,1386.0,972.7142857142857,4892
2020-03-27,2020-04-26 13:57:39,3943.1428571428573,207.0,110.85714285714286,1356.0,1077.142857142857,4978
2020-03-28,2020-04-26 13:57:39,4053.285714285714,263.0,142.57142857142858,1279.0,1164.7142857142858,3368
2020-03-29,2020-04-26 13:57:39,4179.714285714285,278.0,175.42857142857142,1369.0,1261.0,3428
2020-03-30,2020-04-26 13:57:39,4536.285714285715,305.0,207.42857142857142,1657.0,1350.7142857142858,5990
2020-03-31,2020-04-26 13:57:39,4647.0,363.0,246.0,1508.0,1403.0,5154
2020-04-01,2020-04-26 13:57:39,4688.0,408.0,287.0,1473.0,1432.5714285714287,5006
2020-04-02,2020-04-26 13:57:39,4793.142857142857,445.0,324.14285714285717,1638.0,1468.5714285714287,5628
2020-04-03,2020-04-26 13:57:39,4865.714285714285,456.0,359.7142857142857,1638.0,1508.857142857143,5486
2020-04-04,2020-04-26 13:57:39,4919.142857142857,469.0,389.14285714285717,1397.0,1525.7142857142858,3742
2020-04-05,2020-04-26 13:57:39,4943.285714285715,526.0,424.57142857142856,1404.0,1530.7142857142858,3597
2020-04-06,2020-04-26 13:57:39,4973.571428571428,534.0,457.2857142857143,1736.0,1542.0,6202
2020-04-07,2020-04-26 13:57:39,5079.0,555.0,484.7142857142857,1567.0,1550.4285714285713,5892
2020-04-08,2020-04-26 13:57:39,5133.428571428572,499.0,497.7142857142857,1494.0,1553.4285714285713,5387
2020-04-09,2020-04-26 13:57:39,5021.571428571428,502.0,505.85714285714283,1255.0,1498.7142857142858,4845
2020-04-10,2020-04-26 13:57:39,4839.0,477.0,508.85714285714283,1174.0,1432.4285714285713,4208
2020-04-11,2020-04-26 13:57:39,4810.714285714285,476.0,509.85714285714283,945.0,1367.857142857143,3544
2020-04-12,2020-04-26 13:57:39,4682.714285714285,492.0,505.0,905.0,1296.5714285714287,2701
2020-04-13,2020-04-26 13:57:39,4254.285714285715,487.0,498.2857142857143,1026.0,1195.142857142857,3203
2020-04-14,2020-04-26 13:57:39,3989.285714285714,445.0,482.57142857142856,918.0,1102.4285714285713,4037
2020-04-15,2020-04-26 13:57:39,3752.714285714286,382.0,465.85714285714283,726.0,992.7142857142857,3731
2020-04-16,2020-04-26 13:57:39,3547.0,334.0,441.85714285714283,552.0,892.2857142857143,3405
2020-04-17,2020-04-26 13:57:39,3435.8571428571427,302.0,416.85714285714283,575.0,806.7142857142857,3430
2020-04-18,2020-04-26 13:57:39,3223.8571428571427,295.0,391.0,365.0,723.8571428571429,2060
2020-04-19,2020-04-26 13:57:39,3160.285714285714,283.0,361.14285714285717,362.0,646.2857142857143,2256
2020-04-20,2020-04-26 13:57:39,3219.8571428571427,264.0,329.2857142857143,381.0,554.1428571428571,3620
2020-04-21,2020-04-26 13:57:39,3048.5714285714284,215.0,296.42857142857144,327.0,469.7142857142857,2838
2020-04-22,2020-04-26 13:57:39,2941.0,192.0,269.2857142857143,159.0,388.7142857142857,2978
2020-04-23,2020-04-26 13:57:39,2670.1428571428573,161.0,244.57142857142858,68.0,319.57142857142856,1509
2020-04-24,2020-04-26 13:57:39,2216.0,81.0,213.0,9.0,238.71428571428572,251
2020-04-25,2020-04-26 13:57:39,1922.4285714285713,10.0,172.28571428571428,,217.66666666666666,5
2020-03-03,2020-04-27 13:00:31,2.0,,,7.0,7.0,2
2020-03-04,2020-04-27 13:00:31,3.5,,,10.0,8.5,5
2020-03-05,2020-04-27 13:00:31,3.3333333333333335,,,14.0,10.333333333333334,3
2020-03-06,2020-04-27 13:00:31,4.25,,,11.0,10.5,7
2020-03-07,2020-04-27 13:00:31,4.8,,,10.0,10.4,7
2020-03-08,2020-04-27 13:00:31,7.5,,,15.0,11.166666666666666,21
2020-03-09,2020-04-27 13:00:31,14.571428571428571,,,36.0,14.714285714285714,57
2020-03-10,2020-04-27 13:00:31,24.285714285714285,,,46.0,20.285714285714285,70
2020-03-11,2020-04-27 13:00:31,45.42857142857143,1.0,1.0,70.0,28.857142857142858,153
2020-03-12,2020-04-27 13:00:31,95.71428571428571,1.0,1.0,75.0,37.57142857142857,355
2020-03-13,2020-04-27 13:00:31,182.85714285714286,,1.0,136.0,55.42857142857143,617
2020-03-14,2020-04-27 13:00:31,273.14285714285717,2.0,1.3333333333333333,151.0,75.57142857142857,639
2020-03-15,2020-04-27 13:00:31,416.57142857142856,6.0,2.5,188.0,100.28571428571429,1025
2020-03-16,2020-04-27 13:00:31,710.1428571428571,9.0,3.8,299.0,137.85714285714286,2112
2020-03-17,2020-04-27 13:00:31,1048.5714285714287,7.0,4.333333333333333,339.0,179.71428571428572,2439
2020-03-18,2020-04-27 13:00:31,1447.5714285714287,21.0,7.666666666666667,442.0,232.85714285714286,2946
2020-03-19,2020-04-27 13:00:31,1920.857142857143,25.0,11.666666666666666,536.0,298.7142857142857,3668
2020-03-20,2020-04-27 13:00:31,2400.4285714285716,46.0,16.571428571428573,624.0,368.42857142857144,3974
2020-03-21,2020-04-27 13:00:31,2680.1428571428573,41.0,22.142857142857142,665.0,441.85714285714283,2597
